activity_id,start_time,end_time,date
473,7:41 AM,6:46 AM,9/8/2024
495,6:34 PM,5:53 AM,11/29/2024
748,2:14 AM,1:59 AM,12/6/2024
732,3:45 AM,3:42 PM,10/3/2024
610,6:47 AM,7:32 AM,9/19/2024
545,9:23 AM,3:31 AM,1/29/2024
845,9:02 PM,8:21 PM,7/7/2024
627,11:11 AM,12:26 PM,9/22/2024
894,1:18 AM,3:28 PM,12/5/2024
1105,1:26 PM,6:28 PM,11/25/2024
576,5:04 PM,12:57 PM,9/24/2024
786,3:52 PM,9:52 AM,6/10/2024
593,4:47 AM,7:57 PM,1/22/2024
758,8:03 AM,12:59 AM,7/12/2024
739,11:15 AM,11:43 PM,9/15/2024
912,6:33 PM,8:57 AM,12/13/2023
691,4:13 PM,4:17 PM,9/20/2024
752,12:10 PM,4:23 PM,11/3/2024
408,4:19 PM,1:00 PM,2/22/2024
780,12:19 PM,11:17 PM,11/7/2024
1105,6:00 PM,11:56 AM,10/25/2024
410,1:59 AM,7:01 AM,9/10/2024
400,2:24 PM,10:38 AM,9/11/2024
940,11:56 PM,6:17 PM,7/4/2024
1024,1:08 PM,4:02 AM,5/2/2024
581,10:27 PM,7:53 AM,8/7/2024
721,12:09 PM,11:22 AM,9/14/2024
924,8:43 PM,11:10 PM,10/16/2024
1105,9:43 PM,4:02 PM,10/19/2024
708,9:29 AM,6:04 AM,4/5/2024
828,10:34 PM,6:53 AM,2/1/2024
961,12:32 AM,6:06 AM,2/2/2024
558,2:56 AM,10:40 PM,8/27/2024
710,10:51 PM,6:47 PM,8/31/2024
469,2:13 PM,9:17 PM,8/9/2024
455,3:13 AM,3:50 AM,3/17/2024
664,1:57 AM,11:24 PM,8/23/2024
689,12:57 AM,5:12 PM,5/12/2024
895,10:14 AM,6:51 PM,3/1/2024
976,7:33 AM,2:15 AM,3/19/2024
767,7:43 AM,4:54 PM,7/3/2024
760,9:13 AM,12:59 AM,9/21/2024
579,2:51 AM,12:01 AM,8/1/2024
1100,2:22 PM,8:36 AM,1/9/2024
734,3:01 AM,3:01 PM,12/6/2024
1022,11:32 AM,6:40 AM,8/6/2024
811,11:11 AM,11:28 AM,12/1/2024
749,10:56 PM,8:32 PM,7/10/2024
436,12:49 AM,9:28 PM,11/21/2024
549,6:33 PM,10:03 AM,8/28/2024
845,7:22 AM,5:37 PM,1/28/2024
540,4:15 AM,3:15 PM,5/18/2024
620,3:43 AM,9:06 AM,2/27/2024
1055,9:09 AM,10:27 PM,4/14/2024
794,1:17 PM,10:46 AM,1/26/2024
496,1:42 PM,5:12 AM,7/31/2024
1037,1:01 PM,2:47 AM,3/7/2024
968,3:01 AM,7:17 PM,8/15/2024
452,9:51 PM,1:40 AM,12/22/2023
780,2:23 PM,10:19 PM,3/24/2024
679,5:59 PM,5:29 AM,8/17/2024
855,8:47 PM,8:51 PM,6/19/2024
804,2:30 PM,2:40 AM,11/11/2024
598,12:28 AM,3:38 AM,2/22/2024
922,1:44 PM,5:29 AM,10/25/2024
458,10:31 AM,2:47 AM,11/6/2024
590,12:56 PM,11:38 PM,10/15/2024
990,12:42 AM,10:51 AM,12/15/2023
550,10:30 AM,1:13 AM,10/16/2024
1035,11:13 PM,11:29 PM,7/13/2024
835,4:59 AM,10:44 AM,8/31/2024
485,2:42 AM,2:56 AM,6/2/2024
609,8:52 AM,6:35 PM,12/8/2024
738,4:00 PM,2:54 PM,5/21/2024
405,4:26 PM,1:47 AM,10/18/2024
1018,8:28 PM,5:17 PM,11/4/2024
419,3:48 AM,11:43 PM,7/6/2024
1112,12:58 PM,7:28 PM,11/7/2024
882,2:53 AM,8:35 AM,6/3/2024
576,6:59 PM,11:29 AM,5/27/2024
985,11:34 PM,7:56 AM,2/23/2024
620,11:52 AM,1:24 AM,3/18/2024
943,7:13 PM,1:46 PM,2/25/2024
1055,8:22 PM,2:57 AM,5/12/2024
553,4:59 AM,10:46 PM,11/6/2024
858,8:19 AM,3:04 AM,11/21/2024
785,4:45 PM,12:04 PM,9/28/2024
995,6:37 AM,1:35 AM,3/17/2024
907,7:08 AM,3:56 AM,6/17/2024
733,7:24 PM,1:53 PM,1/3/2024
911,5:35 AM,3:47 AM,12/8/2024
649,8:57 PM,5:10 PM,5/30/2024
762,8:18 PM,9:29 PM,1/9/2024
995,10:20 PM,12:04 PM,11/7/2024
859,9:02 PM,11:37 PM,5/29/2024
956,2:18 AM,8:35 PM,1/8/2024
907,1:58 AM,3:31 PM,4/17/2024
884,3:59 PM,12:13 PM,5/25/2024
735,5:20 PM,9:57 PM,9/6/2024
479,12:45 AM,1:50 AM,9/4/2024
727,2:43 AM,2:11 PM,5/26/2024
1111,12:23 AM,2:49 AM,10/16/2024
1046,7:39 AM,7:53 PM,5/9/2024
992,4:13 PM,8:58 AM,10/20/2024
888,11:21 PM,2:16 AM,2/14/2024
740,10:30 AM,10:25 AM,11/17/2024
522,8:34 PM,2:10 AM,5/22/2024
517,8:35 PM,9:12 PM,2/21/2024
869,4:25 PM,8:03 PM,10/11/2024
619,10:05 PM,12:44 AM,4/10/2024
739,12:21 PM,2:53 AM,5/27/2024
479,6:52 AM,9:24 AM,11/28/2024
964,10:26 PM,2:39 AM,6/4/2024
1023,4:19 AM,1:33 AM,7/3/2024
593,7:13 PM,9:18 AM,2/13/2024
822,2:52 AM,12:12 PM,3/23/2024
990,10:37 AM,7:15 AM,9/21/2024
585,9:20 PM,2:51 PM,12/31/2023
763,8:42 PM,7:39 AM,11/21/2024
617,10:02 PM,7:27 PM,2/12/2024
944,5:58 AM,6:36 AM,9/10/2024
619,3:04 AM,9:01 PM,5/22/2024
865,1:41 AM,1:15 AM,8/28/2024
954,1:31 PM,11:35 PM,10/27/2024
634,4:29 PM,1:52 PM,6/7/2024
495,5:22 PM,4:28 PM,12/6/2024
589,4:32 AM,11:33 AM,11/24/2024
808,7:55 AM,1:58 AM,4/13/2024
908,5:01 PM,11:47 PM,10/31/2024
909,8:32 AM,9:46 AM,4/5/2024
828,8:34 AM,7:56 PM,8/31/2024
922,7:35 AM,7:31 AM,5/11/2024
897,9:32 AM,9:14 PM,4/26/2024
951,2:54 AM,7:10 AM,10/18/2024
610,7:46 PM,10:13 AM,5/16/2024
432,1:22 PM,9:45 AM,2/15/2024
850,2:52 PM,4:24 PM,8/4/2024
1027,10:10 PM,12:41 PM,4/12/2024
854,3:58 AM,8:00 AM,11/6/2024
831,2:14 PM,12:16 PM,5/20/2024
808,9:17 PM,2:12 AM,12/9/2024
676,12:51 AM,2:45 PM,11/26/2024
568,8:16 AM,11:14 PM,10/26/2024
973,1:59 PM,2:19 PM,5/9/2024
983,2:09 AM,3:37 PM,8/8/2024
620,12:03 PM,7:21 AM,2/7/2024
817,9:21 AM,4:55 AM,8/10/2024
961,9:12 PM,5:29 PM,1/5/2024
891,7:28 PM,5:23 PM,2/14/2024
966,6:14 AM,9:31 PM,5/8/2024
564,12:25 AM,5:11 PM,8/29/2024
514,12:21 PM,10:43 PM,8/4/2024
986,11:16 AM,4:22 PM,12/31/2023
566,9:05 AM,4:40 AM,11/30/2024
559,11:27 AM,10:23 AM,7/19/2024
508,5:06 AM,5:55 AM,10/8/2024
612,6:54 PM,8:29 PM,12/4/2024
493,3:54 PM,3:54 AM,9/22/2024
784,2:22 AM,1:50 PM,9/27/2024
900,5:14 PM,8:45 PM,2/29/2024
871,4:44 PM,6:13 AM,2/23/2024
997,12:54 PM,5:53 PM,7/30/2024
625,7:39 AM,3:06 PM,6/30/2024
576,3:19 AM,6:37 PM,8/10/2024
1120,4:36 PM,11:56 PM,12/17/2023
1071,8:28 AM,2:09 AM,4/23/2024
806,7:27 PM,8:44 AM,7/4/2024
822,9:51 AM,4:16 AM,12/29/2023
499,10:33 AM,10:31 PM,7/27/2024
1061,3:10 AM,7:26 PM,12/9/2024
890,7:03 PM,4:34 AM,7/4/2024
1026,5:59 AM,2:35 AM,8/15/2024
811,11:24 AM,2:06 AM,9/21/2024
817,12:46 PM,3:19 AM,10/15/2024
1023,5:11 AM,2:18 AM,10/15/2024
806,11:58 PM,5:16 PM,5/11/2024
603,2:07 AM,12:02 AM,2/9/2024
793,11:17 AM,9:01 PM,3/12/2024
712,1:48 AM,4:24 PM,11/17/2024
861,5:42 AM,12:29 AM,3/12/2024
1034,9:30 AM,12:34 PM,10/16/2024
431,10:30 AM,3:50 PM,1/12/2024
941,5:35 AM,7:26 PM,10/18/2024
1098,12:38 AM,11:34 PM,3/25/2024
1049,5:39 AM,1:02 PM,12/20/2023
1018,8:34 AM,7:03 PM,8/17/2024
1097,9:10 AM,9:05 PM,11/4/2024
753,2:57 PM,6:12 AM,3/1/2024
811,9:47 AM,4:32 PM,12/1/2024
662,5:35 AM,5:16 PM,10/16/2024
1057,4:11 PM,3:53 AM,1/2/2024
813,5:53 PM,12:23 PM,1/24/2024
768,9:05 AM,1:28 PM,10/13/2024
397,7:16 AM,2:50 AM,5/28/2024
612,5:03 AM,5:13 AM,1/13/2024
988,11:22 PM,6:15 PM,7/2/2024
1054,4:33 PM,7:04 AM,7/30/2024
671,5:42 AM,5:33 AM,9/3/2024
1117,6:47 PM,4:10 PM,2/11/2024
1090,1:56 PM,9:19 AM,5/5/2024
861,6:23 PM,4:08 AM,2/1/2024
1059,1:20 PM,8:57 AM,1/2/2024
456,9:48 AM,9:44 PM,10/30/2024
833,10:13 AM,4:09 PM,2/7/2024
595,7:36 AM,6:10 AM,3/29/2024
999,11:23 PM,3:21 PM,12/20/2023
437,6:23 PM,4:14 AM,8/24/2024
783,8:05 PM,5:24 AM,9/19/2024
460,9:24 PM,2:10 PM,7/28/2024
568,4:20 PM,2:31 AM,8/4/2024
828,5:12 AM,12:55 AM,7/11/2024
830,5:19 AM,3:18 AM,3/25/2024
961,5:58 PM,9:48 PM,11/16/2024
906,5:35 AM,6:28 AM,2/25/2024
791,11:26 AM,5:01 AM,9/25/2024
458,9:14 AM,3:44 AM,11/13/2024
921,2:22 PM,8:03 AM,6/14/2024
443,11:57 AM,1:20 PM,12/9/2024
479,12:41 AM,12:52 PM,3/17/2024
1046,4:34 AM,4:17 PM,5/19/2024
1090,12:43 PM,5:59 AM,11/19/2024
624,4:44 AM,3:48 AM,2/7/2024
837,4:17 PM,4:35 AM,6/26/2024
858,5:21 AM,9:23 AM,7/16/2024
444,9:40 AM,5:18 PM,4/14/2024
521,5:06 PM,1:30 AM,7/3/2024
664,7:36 PM,10:40 PM,2/29/2024
929,6:17 PM,10:24 PM,4/29/2024
952,2:48 PM,8:53 AM,3/25/2024
939,3:46 PM,1:30 AM,4/28/2024
1115,1:24 PM,1:57 AM,4/30/2024
896,8:31 AM,11:09 PM,1/18/2024
990,11:10 PM,1:10 PM,10/18/2024
784,8:26 PM,8:57 AM,12/13/2023
1089,5:18 AM,6:11 AM,4/10/2024
1033,7:20 PM,7:06 PM,10/31/2024
476,6:34 AM,7:56 AM,8/30/2024
411,6:24 PM,4:50 PM,5/23/2024
862,8:46 PM,10:43 AM,11/20/2024
416,10:18 PM,11:53 AM,9/4/2024
650,3:14 PM,5:26 AM,1/21/2024
1125,1:28 AM,2:49 AM,1/31/2024
655,11:39 AM,3:39 AM,5/31/2024
528,4:58 AM,1:38 AM,10/3/2024
603,7:03 PM,8:01 PM,1/17/2024
876,10:15 AM,1:37 PM,12/30/2023
705,9:41 PM,2:21 AM,3/28/2024
599,6:54 AM,11:29 AM,3/22/2024
660,2:35 AM,9:58 AM,12/10/2024
826,11:27 PM,12:36 PM,11/4/2024
566,4:20 AM,10:04 AM,6/27/2024
767,4:46 PM,4:15 PM,3/8/2024
941,9:07 PM,2:32 AM,3/6/2024
407,5:41 AM,11:03 AM,2/3/2024
1031,8:01 AM,12:01 AM,4/9/2024
677,1:34 AM,9:14 PM,4/26/2024
1017,3:58 PM,4:56 PM,1/22/2024
661,7:35 PM,1:12 AM,7/18/2024
477,9:16 PM,11:34 AM,10/24/2024
681,7:38 AM,5:53 PM,1/21/2024
792,7:41 AM,4:35 AM,7/18/2024
649,3:44 PM,4:44 AM,4/13/2024
849,4:41 AM,12:04 PM,3/11/2024
795,10:51 AM,6:01 AM,6/3/2024
744,8:58 PM,6:00 PM,6/30/2024
856,7:18 PM,5:55 AM,11/24/2024
1077,11:46 PM,11:50 PM,8/28/2024
534,5:27 PM,1:44 PM,6/3/2024
912,1:27 PM,8:13 PM,3/15/2024
916,10:21 PM,2:11 PM,3/27/2024
970,10:10 AM,2:02 PM,7/30/2024
846,12:13 AM,2:45 PM,6/3/2024
545,8:26 AM,4:10 PM,6/3/2024
438,11:16 PM,1:47 PM,4/30/2024
1059,2:56 AM,4:40 PM,5/24/2024
1083,11:04 AM,6:03 AM,10/8/2024
688,2:03 AM,3:41 PM,8/12/2024
656,1:31 AM,6:13 AM,2/7/2024
510,11:40 PM,11:06 AM,1/29/2024
532,1:35 AM,9:34 PM,7/29/2024
860,9:06 PM,6:03 AM,8/31/2024
1065,6:44 AM,3:07 AM,7/20/2024
1077,9:52 PM,5:21 PM,7/18/2024
623,12:49 AM,9:51 PM,11/24/2024
984,3:20 PM,7:45 PM,4/5/2024
417,2:19 PM,5:50 AM,1/6/2024
1073,5:40 AM,8:04 AM,9/27/2024
902,3:33 PM,1:44 PM,11/19/2024
1064,3:23 AM,4:51 AM,3/5/2024
594,9:07 AM,2:15 PM,12/17/2023
782,4:54 PM,4:33 PM,3/22/2024
561,9:10 PM,4:09 AM,10/21/2024
1124,8:27 AM,9:35 PM,1/15/2024
778,10:55 PM,1:44 AM,3/25/2024
843,7:31 PM,1:19 PM,3/15/2024
1054,11:52 PM,5:59 PM,5/6/2024
445,4:06 AM,1:05 PM,2/22/2024
1086,12:44 AM,5:48 PM,2/18/2024
440,11:34 AM,9:47 PM,8/26/2024
1001,5:19 AM,6:27 PM,9/8/2024
563,6:52 PM,6:27 PM,9/3/2024
987,12:27 PM,2:16 AM,3/23/2024
735,5:00 AM,9:42 PM,6/12/2024
822,12:37 AM,1:29 PM,4/26/2024
1014,5:36 PM,1:39 AM,1/16/2024
653,11:20 AM,3:51 AM,3/13/2024
586,10:35 AM,3:53 PM,7/30/2024
739,1:40 AM,3:05 AM,11/23/2024
1038,3:51 AM,9:06 PM,6/17/2024
734,5:19 AM,2:43 PM,10/27/2024
767,2:39 PM,8:41 PM,9/19/2024
828,1:12 AM,3:15 AM,8/10/2024
948,1:52 AM,2:11 PM,10/19/2024
577,3:29 AM,11:46 AM,9/7/2024
506,3:01 PM,3:53 AM,11/14/2024
570,12:32 AM,2:24 AM,9/24/2024
879,10:08 PM,12:49 PM,1/2/2024
896,1:38 AM,10:53 AM,7/17/2024
426,5:50 PM,12:02 PM,4/17/2024
750,10:42 PM,5:55 AM,11/4/2024
600,3:47 AM,7:49 PM,4/22/2024
941,7:29 AM,10:59 PM,8/24/2024
402,5:51 AM,8:52 AM,7/4/2024
451,1:46 AM,3:32 AM,5/7/2024
998,2:19 PM,3:03 AM,5/24/2024
973,2:46 PM,3:25 PM,11/24/2024
994,12:57 AM,7:38 PM,1/6/2024
644,12:07 AM,4:38 PM,11/14/2024
413,11:09 AM,2:21 AM,7/10/2024
409,4:42 AM,2:01 AM,10/2/2024
1070,4:13 PM,12:13 AM,3/20/2024
896,4:30 AM,4:37 PM,10/8/2024
730,5:04 AM,1:18 PM,9/30/2024
879,1:15 AM,12:27 PM,5/21/2024
482,12:12 AM,11:17 PM,1/3/2024
1016,1:40 PM,2:15 PM,5/24/2024
1025,10:45 PM,5:01 PM,6/22/2024
727,11:48 PM,2:52 AM,7/17/2024
1117,10:32 PM,5:52 AM,5/11/2024
665,9:12 PM,8:53 AM,12/14/2023
880,12:04 PM,11:21 AM,1/31/2024
907,11:17 PM,6:07 AM,1/30/2024
513,10:25 PM,5:32 AM,9/19/2024
511,2:49 AM,12:59 AM,2/28/2024
587,8:10 PM,4:13 PM,9/23/2024
800,5:00 AM,8:33 PM,6/10/2024
921,7:56 AM,3:54 PM,9/6/2024
1092,5:54 AM,2:58 AM,10/30/2024
667,10:19 AM,9:46 AM,3/27/2024
601,8:03 AM,2:49 AM,7/10/2024
701,2:02 AM,11:30 PM,7/8/2024
919,7:46 AM,3:28 PM,7/16/2024
864,6:56 AM,1:30 AM,7/17/2024
525,6:39 PM,12:48 AM,4/22/2024
1005,10:32 PM,9:19 PM,7/31/2024
420,9:14 AM,4:17 PM,11/27/2024
1053,11:35 AM,9:08 AM,11/23/2024
556,4:18 PM,12:06 PM,3/16/2024
939,2:23 PM,12:45 AM,3/29/2024
678,10:47 PM,4:26 PM,7/4/2024
632,9:49 AM,5:07 AM,9/11/2024
1035,6:13 AM,8:45 AM,7/1/2024
941,3:07 AM,10:11 AM,3/14/2024
627,10:54 PM,9:41 PM,6/15/2024
581,11:12 PM,10:21 PM,2/26/2024
951,4:17 PM,3:13 PM,8/17/2024
1087,8:39 PM,6:07 PM,7/4/2024
638,9:27 PM,10:36 AM,11/27/2024
430,8:34 PM,1:23 PM,8/26/2024
536,2:44 AM,1:16 AM,9/11/2024
951,11:34 AM,1:10 AM,5/27/2024
912,4:42 AM,6:33 AM,6/4/2024
789,7:32 AM,9:52 AM,3/19/2024
1034,3:08 PM,10:03 PM,5/12/2024
412,11:03 AM,1:30 PM,10/11/2024
669,12:31 PM,3:41 AM,10/13/2024
639,6:57 PM,3:02 PM,7/7/2024
876,4:50 PM,10:45 PM,5/28/2024
929,8:19 PM,3:06 PM,6/1/2024
447,6:11 PM,12:59 AM,4/16/2024
1089,10:48 PM,1:48 PM,12/19/2023
711,3:43 AM,7:22 AM,8/31/2024
1034,5:37 AM,8:10 PM,10/5/2024
896,4:51 AM,4:13 AM,3/9/2024
1069,10:37 PM,10:13 AM,10/16/2024
1030,1:17 PM,1:11 AM,12/27/2023
783,9:37 PM,4:28 PM,8/22/2024
918,1:35 PM,11:28 AM,5/8/2024
629,4:44 AM,1:04 PM,12/1/2024
776,5:29 AM,11:11 PM,11/18/2024
847,3:22 PM,8:30 PM,11/27/2024
484,7:40 AM,8:29 PM,10/23/2024
617,10:53 PM,9:30 PM,3/31/2024
902,10:35 PM,6:52 AM,2/20/2024
936,4:11 PM,7:47 AM,9/19/2024
444,1:44 AM,2:23 PM,11/29/2024
540,12:14 AM,2:40 AM,2/28/2024
612,8:15 PM,2:29 AM,3/16/2024
837,12:19 PM,5:39 PM,4/25/2024
889,9:47 AM,6:13 AM,5/13/2024
512,8:59 AM,11:05 AM,1/23/2024
943,9:41 PM,7:45 AM,6/20/2024
1067,12:41 AM,4:57 AM,10/13/2024
968,10:28 AM,5:57 AM,12/25/2023
436,7:09 PM,4:05 PM,9/5/2024
653,3:12 AM,9:58 AM,3/26/2024
645,2:03 AM,8:51 PM,8/8/2024
625,5:43 PM,2:32 AM,3/14/2024
996,6:15 PM,6:53 AM,4/14/2024
622,3:04 PM,1:33 PM,12/18/2023
1060,9:12 AM,11:37 AM,11/7/2024
958,9:05 AM,11:47 AM,1/21/2024
812,9:24 PM,7:22 PM,4/22/2024
398,10:26 PM,2:21 AM,11/12/2024
1003,7:56 AM,9:58 AM,1/30/2024
991,2:16 AM,5:23 PM,7/5/2024
795,9:16 PM,10:32 PM,2/7/2024
427,11:47 AM,9:30 PM,9/28/2024
695,3:36 PM,12:50 PM,6/6/2024
874,12:57 PM,5:08 PM,4/24/2024
539,9:46 AM,3:44 PM,10/9/2024
995,10:30 PM,4:42 PM,9/26/2024
876,12:39 PM,1:35 AM,4/29/2024
1118,5:44 PM,12:38 AM,2/23/2024
775,7:50 AM,10:56 PM,7/1/2024
401,11:23 AM,2:29 PM,8/14/2024
721,8:58 AM,2:51 PM,7/1/2024
690,3:20 PM,11:04 PM,4/23/2024
422,3:19 PM,3:29 PM,6/2/2024
813,10:42 AM,12:37 PM,5/20/2024
887,5:07 AM,5:34 AM,4/27/2024
970,3:18 PM,8:57 PM,4/1/2024
779,4:18 PM,7:15 PM,5/30/2024
665,10:18 PM,8:22 PM,11/29/2024
608,5:39 PM,7:05 AM,9/14/2024
970,12:09 AM,8:27 PM,8/2/2024
420,1:54 PM,4:27 AM,10/27/2024
583,2:11 AM,2:23 AM,3/17/2024
466,6:31 AM,4:07 PM,8/30/2024
824,10:39 PM,4:58 AM,7/14/2024
